TYPE; FULLCODE; STATE; COUNTY; TRACT; SHEETS,COUNTY_NAME,,,,
TRACT;06083000400;06;083;4.00;4,SANTA_BARBARA,,,,
"TRACT;06083000501;06;083;5.01;2,4",SANTA_BARBARA,,,,
TRACT;06083000502;06;083;5.02;4,SANTA_BARBARA,,,,
TRACT;06083000600;06;083;6.00;4,SANTA_BARBARA,,,,
"TRACT;06083000700;06;083;7.00;2,4",SANTA_BARBARA,,,,
TRACT;06083000801;06;083;8.01;4,SANTA_BARBARA,,,,
TRACT;06083000805;06;083;8.05;4,SANTA_BARBARA,,,,
TRACT;06083000806;06;083;8.06;4,SANTA_BARBARA,,,,
TRACT;06083000900;06;083;9.00;4,SANTA_BARBARA,,,,
TRACT;06083001001;06;083;10.01;4,SANTA_BARBARA,,,,
TRACT;06083001002;06;083;10.02;4,SANTA_BARBARA,,,,
TRACT;06083001101;06;083;11.01;4,SANTA_BARBARA,,,,
TRACT;06083001102;06;083;11.02;4,SANTA_BARBARA,,,,
TRACT;06083001203;06;083;12.03;4,SANTA_BARBARA,,,,
TRACT;06083001206;06;083;12.06;4,SANTA_BARBARA,,,,
TRACT;06083001208;06;083;12.08;4,SANTA_BARBARA,,,,
TRACT;06083001306;06;083;13.06;4,SANTA_BARBARA,,,,
TRACT;06083001307;06;083;13.07;4,SANTA_BARBARA,,,,
TRACT;06083001308;06;083;13.08;4,SANTA_BARBARA,,,,
TRACT;06083001403;06;083;14.03;4,SANTA_BARBARA,,,,
TRACT;06083001404;06;083;14.04;4,SANTA_BARBARA,,,,
"TRACT;06083001500;06;083;15.00;2,4",SANTA_BARBARA,,,,
TRACT;06083001601;06;083;16.01;4,SANTA_BARBARA,,,,
TRACT;06083001604;06;083;16.04;4,SANTA_BARBARA,,,,
TRACT;06083001704;06;083;17.04;4,SANTA_BARBARA,,,,
"TRACT;06083001706;06;083;17.06;2,4",SANTA_BARBARA,,,,
"TRACT;06083001800;06;083;18.00;1,2,4",SANTA_BARBARA,,,,
"TRACT;06083001905;06;083;19.05;1,2",SANTA_BARBARA,,,,
"TRACT;06083001907;06;083;19.07;1,2",SANTA_BARBARA,,,,
"TRACT;06083001908;06;083;19.08;1,2",SANTA_BARBARA,,,,
TRACT;06083001909;06;083;19.09;1,SANTA_BARBARA,,,,
TRACT;06083001910;06;083;19.10;1,SANTA_BARBARA,,,,
"TRACT;06083001911;06;083;19.11;1,2",SANTA_BARBARA,,,,
TRACT;06083001912;06;083;19.12;1,SANTA_BARBARA,,,,
TRACT;06083002005;06;083;20.05;1,SANTA_BARBARA,,,,
TRACT;06083002006;06;083;20.06;1,SANTA_BARBARA,,,,
TRACT;06083002008;06;083;20.08;1,SANTA_BARBARA,,,,
TRACT;06083002009;06;083;20.09;1,SANTA_BARBARA,,,,
TRACT;06083002010;06;083;20.10;1,SANTA_BARBARA,,,,
TRACT;06083002011;06;083;20.11;1,SANTA_BARBARA,,,,
TRACT;06083002012;06;083;20.12;1,SANTA_BARBARA,,,,
TRACT;06083002013;06;083;20.13;1,SANTA_BARBARA,,,,
TRACT;06083002014;06;083;20.14;1,SANTA_BARBARA,,,,
TRACT;06083002015;06;083;20.15;1,SANTA_BARBARA,,,,
TRACT;06083002101;06;083;21.01;1,SANTA_BARBARA,,,,
TRACT;06083002102;06;083;21.02;1,SANTA_BARBARA,,,,
TRACT;06083002103;06;083;21.03;1,SANTA_BARBARA,,,,
TRACT;06083002205;06;083;22.05;1,SANTA_BARBARA,,,,
TRACT;06083002206;06;083;22.06;1,SANTA_BARBARA,,,,
TRACT;06083002209;06;083;22.09;1,SANTA_BARBARA,,,,
TRACT;06083002210;06;083;22.10;1,SANTA_BARBARA,,,,
TRACT;06083002211;06;083;22.11;1,SANTA_BARBARA,,,,
TRACT;06083002303;06;083;23.03;1,SANTA_BARBARA,,,,
TRACT;06083002304;06;083;23.04;1,SANTA_BARBARA,,,,
TRACT;06083002307;06;083;23.07;1,SANTA_BARBARA,,,,
TRACT;06083002308;06;083;23.08;1,SANTA_BARBARA,,,,
TRACT;06083002309;06;083;23.09;1,SANTA_BARBARA,,,,
TRACT;06083002310;06;083;23.10;1,SANTA_BARBARA,,,,
TRACT;06083002405;06;083;24.05;1,SANTA_BARBARA,,,,
TRACT;06083002406;06;083;24.06;1,SANTA_BARBARA,,,,
TRACT;06083002407;06;083;24.07;1,SANTA_BARBARA,,,,
TRACT;06083002408;06;083;24.08;1,SANTA_BARBARA,,,,
TRACT;06083002409;06;083;24.09;1,SANTA_BARBARA,,,,
TRACT;06083002410;06;083;24.10;1,SANTA_BARBARA,,,,
TRACT;06083002503;06;083;25.03;1,SANTA_BARBARA,,,,
TRACT;06083002504;06;083;25.04;1,SANTA_BARBARA,,,,
TRACT;06083002703;06;083;27.03;1,SANTA_BARBARA,,,,
TRACT;06083002705;06;083;27.05;1,SANTA_BARBARA,,,,
TRACT;06083002706;06;083;27.06;1,SANTA_BARBARA,,,,
TRACT;06083002707;06;083;27.07;1,SANTA_BARBARA,,,,
TRACT;06083002708;06;083;27.08;1,SANTA_BARBARA,,,,
TRACT;06083002709;06;083;27.09;1,SANTA_BARBARA,,,,
TRACT;06083002710;06;083;27.10;1,SANTA_BARBARA,,,,
TRACT;06083002802;06;083;28.02;1,SANTA_BARBARA,,,,
TRACT;06083002806;06;083;28.06;1,SANTA_BARBARA,,,,
TRACT;06083002808;06;083;28.08;1,SANTA_BARBARA,,,,
TRACT;06083002809;06;083;28.09;1,SANTA_BARBARA,,,,
TRACT;06083002906;06;083;29.06;4,SANTA_BARBARA,,,,
"TRACT;06083002907;06;083;29.07;2,4",SANTA_BARBARA,,,,
TRACT;06083002909;06;083;29.09;4,SANTA_BARBARA,,,,
TRACT;06083002913;06;083;29.13;4,SANTA_BARBARA,,,,
TRACT;06083002914;06;083;29.14;4,SANTA_BARBARA,,,,
TRACT;06083002924;06;083;29.24;4,SANTA_BARBARA,,,,
TRACT;06083002926;06;083;29.26;4,SANTA_BARBARA,,,,
"TRACT;06083002932;06;083;29.32;1,2,3,4",SANTA_BARBARA,,,,
TRACT;06083002933;06;083;29.33;4,SANTA_BARBARA,,,,
TRACT;06083002934;06;083;29.34;4,SANTA_BARBARA,,,,
TRACT;06083002935;06;083;29.35;4,SANTA_BARBARA,,,,
TRACT;06083002936;06;083;29.36;4,SANTA_BARBARA,,,,
TRACT;06083002937;06;083;29.37;4,SANTA_BARBARA,,,,
TRACT;06083003001;06;083;30.01;4,SANTA_BARBARA,,,,
TRACT;06083003004;06;083;30.04;4,SANTA_BARBARA,,,,
TRACT;06083003005;06;083;30.05;4,SANTA_BARBARA,,,,
TRACT;06083003007;06;083;30.07;4,SANTA_BARBARA,,,,
"TRACT;06083003102;06;083;31.02;1,3",SANTA_BARBARA,,,,
TRACT;06083980000;06;083;9800.00;4,SANTA_BARBARA,,,,
"TRACT;06083980100;06;083;9801.00;3,4,6",SANTA_BARBARA,,,,
TRACT;06083980200;06;083;9802.00;1,SANTA_BARBARA,,,,
TRACT;06083980300;06;083;9803.00;4,SANTA_BARBARA,,,,
TRACT;06083980400;06;083;9804.00;1,SANTA_BARBARA,,,,
TRACT;06083980500;06;083;9805.00;1,SANTA_BARBARA,,,,
"TRACT;06083990000;06;083;9900.00;1,3,4,5,6",SANTA_BARBARA,,,,
TRACT;06085500100;06;085;5001.00;1,SANTA_CLARA,,,,
TRACT;06085500200;06;085;5002.00;1,SANTA_CLARA,,,,
TRACT;06085500300;06;085;5003.00;1,SANTA_CLARA,,,,
TRACT;06085500400;06;085;5004.00;1,SANTA_CLARA,,,,
TRACT;06085500500;06;085;5005.00;1,SANTA_CLARA,,,,
TRACT;06085500600;06;085;5006.00;1,SANTA_CLARA,,,,
TRACT;06085500800;06;085;5008.00;1,SANTA_CLARA,,,,
TRACT;06085500901;06;085;5009.01;1,SANTA_CLARA,,,,
TRACT;06085500902;06;085;5009.02;1,SANTA_CLARA,,,,
TRACT;06085501000;06;085;5010.00;1,SANTA_CLARA,,,,
TRACT;06085501101;06;085;5011.01;1,SANTA_CLARA,,,,
TRACT;06085501102;06;085;5011.02;1,SANTA_CLARA,,,,
TRACT;06085501200;06;085;5012.00;1,SANTA_CLARA,,,,
TRACT;06085501300;06;085;5013.00;1,SANTA_CLARA,,,,
TRACT;06085501401;06;085;5014.01;1,SANTA_CLARA,,,,
TRACT;06085501402;06;085;5014.02;1,SANTA_CLARA,,,,
TRACT;06085501501;06;085;5015.01;1,SANTA_CLARA,,,,
TRACT;06085501502;06;085;5015.02;1,SANTA_CLARA,,,,
TRACT;06085501601;06;085;5016.01;1,SANTA_CLARA,,,,
TRACT;06085501602;06;085;5016.02;1,SANTA_CLARA,,,,
TRACT;06085501700;06;085;5017.00;1,SANTA_CLARA,,,,
TRACT;06085501800;06;085;5018.00;1,SANTA_CLARA,,,,
TRACT;06085501901;06;085;5019.01;1,SANTA_CLARA,,,,
TRACT;06085501902;06;085;5019.02;1,SANTA_CLARA,,,,
TRACT;06085502001;06;085;5020.01;1,SANTA_CLARA,,,,
TRACT;06085502002;06;085;5020.02;1,SANTA_CLARA,,,,
TRACT;06085502101;06;085;5021.01;1,SANTA_CLARA,,,,
TRACT;06085502103;06;085;5021.03;1,SANTA_CLARA,,,,
TRACT;06085502104;06;085;5021.04;1,SANTA_CLARA,,,,
TRACT;06085502202;06;085;5022.02;1,SANTA_CLARA,,,,
TRACT;06085502203;06;085;5022.03;1,SANTA_CLARA,,,,
TRACT;06085502204;06;085;5022.04;1,SANTA_CLARA,,,,
TRACT;06085502301;06;085;5023.01;1,SANTA_CLARA,,,,
TRACT;06085502302;06;085;5023.02;1,SANTA_CLARA,,,,
TRACT;06085502400;06;085;5024.00;1,SANTA_CLARA,,,,
TRACT;06085502500;06;085;5025.00;1,SANTA_CLARA,,,,
TRACT;06085502601;06;085;5026.01;1,SANTA_CLARA,,,,
TRACT;06085502603;06;085;5026.03;1,SANTA_CLARA,,,,
TRACT;06085502604;06;085;5026.04;1,SANTA_CLARA,,,,
TRACT;06085502701;06;085;5027.01;1,SANTA_CLARA,,,,
TRACT;06085502703;06;085;5027.03;1,SANTA_CLARA,,,,
TRACT;06085502704;06;085;5027.04;1,SANTA_CLARA,,,,
TRACT;06085502800;06;085;5028.00;1,SANTA_CLARA,,,,
TRACT;06085502901;06;085;5029.01;1,SANTA_CLARA,,,,
TRACT;06085502902;06;085;5029.02;1,SANTA_CLARA,,,,
TRACT;06085502903;06;085;5029.03;1,SANTA_CLARA,,,,
TRACT;06085502906;06;085;5029.06;1,SANTA_CLARA,,,,
TRACT;06085502907;06;085;5029.07;1,SANTA_CLARA,,,,
TRACT;06085502908;06;085;5029.08;1,SANTA_CLARA,,,,
TRACT;06085502909;06;085;5029.09;1,SANTA_CLARA,,,,
TRACT;06085502910;06;085;5029.10;1,SANTA_CLARA,,,,
TRACT;06085503001;06;085;5030.01;1,SANTA_CLARA,,,,
TRACT;06085503002;06;085;5030.02;1,SANTA_CLARA,,,,
TRACT;06085503003;06;085;5030.03;1,SANTA_CLARA,,,,
TRACT;06085503105;06;085;5031.05;1,SANTA_CLARA,,,,
TRACT;06085503110;06;085;5031.10;1,SANTA_CLARA,,,,
TRACT;06085503111;06;085;5031.11;1,SANTA_CLARA,,,,
TRACT;06085503112;06;085;5031.12;1,SANTA_CLARA,,,,
TRACT;06085503113;06;085;5031.13;1,SANTA_CLARA,,,,
TRACT;06085503116;06;085;5031.16;1,SANTA_CLARA,,,,
TRACT;06085503117;06;085;5031.17;1,SANTA_CLARA,,,,
TRACT;06085503118;06;085;5031.18;1,SANTA_CLARA,,,,
TRACT;06085503121;06;085;5031.21;1,SANTA_CLARA,,,,
TRACT;06085503122;06;085;5031.22;1,SANTA_CLARA,,,,
TRACT;06085503123;06;085;5031.23;1,SANTA_CLARA,,,,
TRACT;06085503124;06;085;5031.24;1,SANTA_CLARA,,,,
TRACT;06085503125;06;085;5031.25;1,SANTA_CLARA,,,,
TRACT;06085503126;06;085;5031.26;1,SANTA_CLARA,,,,
TRACT;06085503127;06;085;5031.27;1,SANTA_CLARA,,,,
TRACT;06085503207;06;085;5032.07;1,SANTA_CLARA,,,,
TRACT;06085503208;06;085;5032.08;1,SANTA_CLARA,,,,
TRACT;06085503210;06;085;5032.10;1,SANTA_CLARA,,,,
TRACT;06085503211;06;085;5032.11;1,SANTA_CLARA,,,,
TRACT;06085503212;06;085;5032.12;1,SANTA_CLARA,,,,
TRACT;06085503213;06;085;5032.13;1,SANTA_CLARA,,,,
TRACT;06085503217;06;085;5032.17;1,SANTA_CLARA,,,,
TRACT;06085503218;06;085;5032.18;1,SANTA_CLARA,,,,
TRACT;06085503219;06;085;5032.19;1,SANTA_CLARA,,,,
TRACT;06085503220;06;085;5032.20;1,SANTA_CLARA,,,,
TRACT;06085503221;06;085;5032.21;1,SANTA_CLARA,,,,
TRACT;06085503222;06;085;5032.22;1,SANTA_CLARA,,,,
TRACT;06085503304;06;085;5033.04;1,SANTA_CLARA,,,,
TRACT;06085503305;06;085;5033.05;1,SANTA_CLARA,,,,
TRACT;06085503306;06;085;5033.06;1,SANTA_CLARA,,,,
TRACT;06085503312;06;085;5033.12;1,SANTA_CLARA,,,,
TRACT;06085503313;06;085;5033.13;1,SANTA_CLARA,,,,
TRACT;06085503315;06;085;5033.15;1,SANTA_CLARA,,,,
TRACT;06085503321;06;085;5033.21;1,SANTA_CLARA,,,,
TRACT;06085503322;06;085;5033.22;1,SANTA_CLARA,,,,
TRACT;06085503323;06;085;5033.23;1,SANTA_CLARA,,,,
TRACT;06085503324;06;085;5033.24;1,SANTA_CLARA,,,,
TRACT;06085503325;06;085;5033.25;1,SANTA_CLARA,,,,
TRACT;06085503326;06;085;5033.26;1,SANTA_CLARA,,,,
TRACT;06085503327;06;085;5033.27;1,SANTA_CLARA,,,,
TRACT;06085503329;06;085;5033.29;1,SANTA_CLARA,,,,
TRACT;06085503330;06;085;5033.30;1,SANTA_CLARA,,,,
TRACT;06085503331;06;085;5033.31;1,SANTA_CLARA,,,,
TRACT;06085503332;06;085;5033.32;1,SANTA_CLARA,,,,
TRACT;06085503333;06;085;5033.33;1,SANTA_CLARA,,,,
TRACT;06085503336;06;085;5033.36;1,SANTA_CLARA,,,,
TRACT;06085503337;06;085;5033.37;1,SANTA_CLARA,,,,
TRACT;06085503338;06;085;5033.38;1,SANTA_CLARA,,,,
TRACT;06085503339;06;085;5033.39;1,SANTA_CLARA,,,,
TRACT;06085503401;06;085;5034.01;1,SANTA_CLARA,,,,
TRACT;06085503402;06;085;5034.02;1,SANTA_CLARA,,,,
TRACT;06085503504;06;085;5035.04;1,SANTA_CLARA,,,,
TRACT;06085503506;06;085;5035.06;1,SANTA_CLARA,,,,
TRACT;06085503507;06;085;5035.07;1,SANTA_CLARA,,,,
TRACT;06085503508;06;085;5035.08;1,SANTA_CLARA,,,,
TRACT;06085503509;06;085;5035.09;1,SANTA_CLARA,,,,
TRACT;06085503510;06;085;5035.10;1,SANTA_CLARA,,,,
TRACT;06085503511;06;085;5035.11;1,SANTA_CLARA,,,,
TRACT;06085503601;06;085;5036.01;1,SANTA_CLARA,,,,
TRACT;06085503602;06;085;5036.02;1,SANTA_CLARA,,,,
TRACT;06085503703;06;085;5037.03;1,SANTA_CLARA,,,,
TRACT;06085503707;06;085;5037.07;1,SANTA_CLARA,,,,
TRACT;06085503708;06;085;5037.08;1,SANTA_CLARA,,,,
TRACT;06085503709;06;085;5037.09;1,SANTA_CLARA,,,,
TRACT;06085503710;06;085;5037.10;1,SANTA_CLARA,,,,
TRACT;06085503711;06;085;5037.11;1,SANTA_CLARA,,,,
TRACT;06085503712;06;085;5037.12;1,SANTA_CLARA,,,,
TRACT;06085503713;06;085;5037.13;1,SANTA_CLARA,,,,
TRACT;06085503802;06;085;5038.02;1,SANTA_CLARA,,,,
TRACT;06085503803;06;085;5038.03;1,SANTA_CLARA,,,,
TRACT;06085503804;06;085;5038.04;1,SANTA_CLARA,,,,
TRACT;06085503902;06;085;5039.02;1,SANTA_CLARA,,,,
TRACT;06085503903;06;085;5039.03;1,SANTA_CLARA,,,,
TRACT;06085504001;06;085;5040.01;1,SANTA_CLARA,,,,
TRACT;06085504002;06;085;5040.02;1,SANTA_CLARA,,,,
TRACT;06085504101;06;085;5041.01;1,SANTA_CLARA,,,,
TRACT;06085504102;06;085;5041.02;1,SANTA_CLARA,,,,
TRACT;06085504201;06;085;5042.01;1,SANTA_CLARA,,,,
TRACT;06085504202;06;085;5042.02;1,SANTA_CLARA,,,,
TRACT;06085504307;06;085;5043.07;1,SANTA_CLARA,,,,
TRACT;06085504308;06;085;5043.08;1,SANTA_CLARA,,,,
TRACT;06085504311;06;085;5043.11;1,SANTA_CLARA,,,,
TRACT;06085504314;06;085;5043.14;1,SANTA_CLARA,,,,
TRACT;06085504315;06;085;5043.15;1,SANTA_CLARA,,,,
TRACT;06085504316;06;085;5043.16;1,SANTA_CLARA,,,,
TRACT;06085504317;06;085;5043.17;1,SANTA_CLARA,,,,
TRACT;06085504318;06;085;5043.18;1,SANTA_CLARA,,,,
TRACT;06085504319;06;085;5043.19;1,SANTA_CLARA,,,,
TRACT;06085504320;06;085;5043.20;1,SANTA_CLARA,,,,
TRACT;06085504321;06;085;5043.21;1,SANTA_CLARA,,,,
TRACT;06085504322;06;085;5043.22;1,SANTA_CLARA,,,,
TRACT;06085504323;06;085;5043.23;1,SANTA_CLARA,,,,
TRACT;06085504410;06;085;5044.10;1,SANTA_CLARA,,,,
TRACT;06085504411;06;085;5044.11;1,SANTA_CLARA,,,,
TRACT;06085504412;06;085;5044.12;1,SANTA_CLARA,,,,
TRACT;06085504413;06;085;5044.13;1,SANTA_CLARA,,,,
TRACT;06085504414;06;085;5044.14;1,SANTA_CLARA,,,,
TRACT;06085504415;06;085;5044.15;1,SANTA_CLARA,,,,
TRACT;06085504416;06;085;5044.16;1,SANTA_CLARA,,,,
TRACT;06085504418;06;085;5044.18;1,SANTA_CLARA,,,,
TRACT;06085504421;06;085;5044.21;1,SANTA_CLARA,,,,
TRACT;06085504422;06;085;5044.22;1,SANTA_CLARA,,,,
TRACT;06085504423;06;085;5044.23;1,SANTA_CLARA,,,,
TRACT;06085504424;06;085;5044.24;1,SANTA_CLARA,,,,
TRACT;06085504505;06;085;5045.05;1,SANTA_CLARA,,,,
TRACT;06085504506;06;085;5045.06;1,SANTA_CLARA,,,,
TRACT;06085504507;06;085;5045.07;1,SANTA_CLARA,,,,
TRACT;06085504508;06;085;5045.08;1,SANTA_CLARA,,,,
TRACT;06085504509;06;085;5045.09;1,SANTA_CLARA,,,,
TRACT;06085504510;06;085;5045.10;1,SANTA_CLARA,,,,
TRACT;06085504601;06;085;5046.01;1,SANTA_CLARA,,,,
TRACT;06085504602;06;085;5046.02;1,SANTA_CLARA,,,,
TRACT;06085504700;06;085;5047.00;1,SANTA_CLARA,,,,
TRACT;06085504802;06;085;5048.02;1,SANTA_CLARA,,,,
TRACT;06085504805;06;085;5048.05;1,SANTA_CLARA,,,,
TRACT;06085504806;06;085;5048.06;1,SANTA_CLARA,,,,
TRACT;06085504807;06;085;5048.07;1,SANTA_CLARA,,,,
TRACT;06085504808;06;085;5048.08;1,SANTA_CLARA,,,,
TRACT;06085504902;06;085;5049.02;1,SANTA_CLARA,,,,
TRACT;06085504903;06;085;5049.03;1,SANTA_CLARA,,,,
TRACT;06085505006;06;085;5050.06;1,SANTA_CLARA,,,,
TRACT;06085505007;06;085;5050.07;1,SANTA_CLARA,,,,
TRACT;06085505010;06;085;5050.10;1,SANTA_CLARA,,,,
TRACT;06085505011;06;085;5050.11;1,SANTA_CLARA,,,,
TRACT;06085505012;06;085;5050.12;1,SANTA_CLARA,,,,
TRACT;06085505013;06;085;5050.13;1,SANTA_CLARA,,,,
TRACT;06085505014;06;085;5050.14;1,SANTA_CLARA,,,,
TRACT;06085505015;06;085;5050.15;1,SANTA_CLARA,,,,
TRACT;06085505100;06;085;5051.00;1,SANTA_CLARA,,,,
TRACT;06085505202;06;085;5052.02;1,SANTA_CLARA,,,,
TRACT;06085505203;06;085;5052.03;1,SANTA_CLARA,,,,
TRACT;06085505301;06;085;5053.01;1,SANTA_CLARA,,,,
TRACT;06085505302;06;085;5053.02;1,SANTA_CLARA,,,,
TRACT;06085505303;06;085;5053.03;1,SANTA_CLARA,,,,
TRACT;06085505304;06;085;5053.04;1,SANTA_CLARA,,,,
TRACT;06085505305;06;085;5053.05;1,SANTA_CLARA,,,,
TRACT;06085505401;06;085;5054.01;1,SANTA_CLARA,,,,
TRACT;06085505402;06;085;5054.02;1,SANTA_CLARA,,,,
TRACT;06085505403;06;085;5054.03;1,SANTA_CLARA,,,,
TRACT;06085505500;06;085;5055.00;1,SANTA_CLARA,,,,
TRACT;06085505600;06;085;5056.00;1,SANTA_CLARA,,,,
TRACT;06085505700;06;085;5057.00;1,SANTA_CLARA,,,,
TRACT;06085505800;06;085;5058.00;1,SANTA_CLARA,,,,
TRACT;06085505901;06;085;5059.01;1,SANTA_CLARA,,,,
TRACT;06085505902;06;085;5059.02;1,SANTA_CLARA,,,,
TRACT;06085506000;06;085;5060.00;1,SANTA_CLARA,,,,
TRACT;06085506101;06;085;5061.01;1,SANTA_CLARA,,,,
TRACT;06085506102;06;085;5061.02;1,SANTA_CLARA,,,,
TRACT;06085506103;06;085;5061.03;1,SANTA_CLARA,,,,
TRACT;06085506202;06;085;5062.02;1,SANTA_CLARA,,,,
TRACT;06085506203;06;085;5062.03;1,SANTA_CLARA,,,,
TRACT;06085506204;06;085;5062.04;1,SANTA_CLARA,,,,
TRACT;06085506301;06;085;5063.01;1,SANTA_CLARA,,,,
TRACT;06085506302;06;085;5063.02;1,SANTA_CLARA,,,,
TRACT;06085506304;06;085;5063.04;1,SANTA_CLARA,,,,
TRACT;06085506305;06;085;5063.05;1,SANTA_CLARA,,,,
TRACT;06085506401;06;085;5064.01;1,SANTA_CLARA,,,,
TRACT;06085506402;06;085;5064.02;1,SANTA_CLARA,,,,
TRACT;06085506502;06;085;5065.02;1,SANTA_CLARA,,,,
TRACT;06085506503;06;085;5065.03;1,SANTA_CLARA,,,,
TRACT;06085506504;06;085;5065.04;1,SANTA_CLARA,,,,
TRACT;06085506505;06;085;5065.05;1,SANTA_CLARA,,,,
TRACT;06085506601;06;085;5066.01;1,SANTA_CLARA,,,,
TRACT;06085506603;06;085;5066.03;1,SANTA_CLARA,,,,
TRACT;06085506604;06;085;5066.04;1,SANTA_CLARA,,,,
TRACT;06085506605;06;085;5066.05;1,SANTA_CLARA,,,,
TRACT;06085506606;06;085;5066.06;1,SANTA_CLARA,,,,
TRACT;06085506701;06;085;5067.01;1,SANTA_CLARA,,,,
TRACT;06085506702;06;085;5067.02;1,SANTA_CLARA,,,,
TRACT;06085506703;06;085;5067.03;1,SANTA_CLARA,,,,
TRACT;06085506801;06;085;5068.01;1,SANTA_CLARA,,,,
TRACT;06085506802;06;085;5068.02;1,SANTA_CLARA,,,,
TRACT;06085506803;06;085;5068.03;1,SANTA_CLARA,,,,
TRACT;06085506804;06;085;5068.04;1,SANTA_CLARA,,,,
TRACT;06085506900;06;085;5069.00;1,SANTA_CLARA,,,,
TRACT;06085507002;06;085;5070.02;1,SANTA_CLARA,,,,
TRACT;06085507003;06;085;5070.03;1,SANTA_CLARA,,,,
TRACT;06085507004;06;085;5070.04;1,SANTA_CLARA,,,,
TRACT;06085507100;06;085;5071.00;1,SANTA_CLARA,,,,
TRACT;06085507203;06;085;5072.03;1,SANTA_CLARA,,,,
TRACT;06085507205;06;085;5072.05;1,SANTA_CLARA,,,,
TRACT;06085507206;06;085;5072.06;1,SANTA_CLARA,,,,
TRACT;06085507301;06;085;5073.01;1,SANTA_CLARA,,,,
TRACT;06085507302;06;085;5073.02;1,SANTA_CLARA,,,,
TRACT;06085507401;06;085;5074.01;1,SANTA_CLARA,,,,
TRACT;06085507402;06;085;5074.02;1,SANTA_CLARA,,,,
TRACT;06085507500;06;085;5075.00;1,SANTA_CLARA,,,,
TRACT;06085507600;06;085;5076.00;1,SANTA_CLARA,,,,
TRACT;06085507701;06;085;5077.01;1,SANTA_CLARA,,,,
TRACT;06085507702;06;085;5077.02;1,SANTA_CLARA,,,,
TRACT;06085507704;06;085;5077.04;1,SANTA_CLARA,,,,
TRACT;06085507705;06;085;5077.05;1,SANTA_CLARA,,,,
TRACT;06085507805;06;085;5078.05;1,SANTA_CLARA,,,,
TRACT;06085507806;06;085;5078.06;1,SANTA_CLARA,,,,
TRACT;06085507807;06;085;5078.07;1,SANTA_CLARA,,,,
TRACT;06085507808;06;085;5078.08;1,SANTA_CLARA,,,,
TRACT;06085507903;06;085;5079.03;1,SANTA_CLARA,,,,
TRACT;06085507904;06;085;5079.04;1,SANTA_CLARA,,,,
TRACT;06085507905;06;085;5079.05;1,SANTA_CLARA,,,,
TRACT;06085507906;06;085;5079.06;1,SANTA_CLARA,,,,
TRACT;06085508003;06;085;5080.03;1,SANTA_CLARA,,,,
TRACT;06085508004;06;085;5080.04;1,SANTA_CLARA,,,,
TRACT;06085508005;06;085;5080.05;1,SANTA_CLARA,,,,
TRACT;06085508006;06;085;5080.06;1,SANTA_CLARA,,,,
TRACT;06085508101;06;085;5081.01;1,SANTA_CLARA,,,,
TRACT;06085508102;06;085;5081.02;1,SANTA_CLARA,,,,
TRACT;06085508203;06;085;5082.03;1,SANTA_CLARA,,,,
TRACT;06085508204;06;085;5082.04;1,SANTA_CLARA,,,,
TRACT;06085508205;06;085;5082.05;1,SANTA_CLARA,,,,
TRACT;06085508206;06;085;5082.06;1,SANTA_CLARA,,,,
TRACT;06085508301;06;085;5083.01;1,SANTA_CLARA,,,,
TRACT;06085508303;06;085;5083.03;1,SANTA_CLARA,,,,
TRACT;06085508305;06;085;5083.05;1,SANTA_CLARA,,,,
TRACT;06085508306;06;085;5083.06;1,SANTA_CLARA,,,,
TRACT;06085508401;06;085;5084.01;1,SANTA_CLARA,,,,
TRACT;06085508403;06;085;5084.03;1,SANTA_CLARA,,,,
TRACT;06085508404;06;085;5084.04;1,SANTA_CLARA,,,,
TRACT;06085508503;06;085;5085.03;1,SANTA_CLARA,,,,
TRACT;06085508505;06;085;5085.05;1,SANTA_CLARA,,,,
TRACT;06085508507;06;085;5085.07;1,SANTA_CLARA,,,,
TRACT;06085508508;06;085;5085.08;1,SANTA_CLARA,,,,
TRACT;06085508509;06;085;5085.09;1,SANTA_CLARA,,,,
TRACT;06085508510;06;085;5085.10;1,SANTA_CLARA,,,,
TRACT;06085508601;06;085;5086.01;1,SANTA_CLARA,,,,
TRACT;06085508602;06;085;5086.02;1,SANTA_CLARA,,,,
TRACT;06085508705;06;085;5087.05;1,SANTA_CLARA,,,,
TRACT;06085508706;06;085;5087.06;1,SANTA_CLARA,,,,
TRACT;06085508707;06;085;5087.07;1,SANTA_CLARA,,,,
TRACT;06085508708;06;085;5087.08;1,SANTA_CLARA,,,,
TRACT;06085508800;06;085;5088.00;1,SANTA_CLARA,,,,
TRACT;06085508900;06;085;5089.00;1,SANTA_CLARA,,,,
TRACT;06085509001;06;085;5090.01;1,SANTA_CLARA,,,,
TRACT;06085509002;06;085;5090.02;1,SANTA_CLARA,,,,
TRACT;06085509102;06;085;5091.02;1,SANTA_CLARA,,,,
TRACT;06085509106;06;085;5091.06;1,SANTA_CLARA,,,,
TRACT;06085509107;06;085;5091.07;1,SANTA_CLARA,,,,
TRACT;06085509108;06;085;5091.08;1,SANTA_CLARA,,,,
TRACT;06085509109;06;085;5091.09;1,SANTA_CLARA,,,,
TRACT;06085509110;06;085;5091.10;1,SANTA_CLARA,,,,
TRACT;06085509111;06;085;5091.11;1,SANTA_CLARA,,,,
